Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
We Together,IZ*ONE,COLOR*IZ,5Fl13rfH2DRRTo6OV4ecJY,48ZQXcTpkClTXp8hRDP3sq,38,2018-10-29,226226,False,https://open.spotify.com/track/48ZQXcTpkClTXp8hRDP3sq,0.675,0.9,4,-3.118,1,0.214,0.193,0.0,0.586,0.655,115.116
Suki ni Nacchaudarou?,IZ*ONE,COLOR*IZ,5Fl13rfH2DRRTo6OV4ecJY,5L9xkBNAr58zUmQ79I0xIZ,30,2018-10-29,248696,False,https://open.spotify.com/track/5L9xkBNAr58zUmQ79I0xIZ,0.683,0.889,1,-3.268,1,0.0566,0.118,0.0,0.315,0.804,130.975
Yume wo Miteiru Aida,IZ*ONE,COLOR*IZ,5Fl13rfH2DRRTo6OV4ecJY,0vev7f6rdUpKfj0jqpQduk,37,2018-10-29,208501,False,https://open.spotify.com/track/0vev7f6rdUpKfj0jqpQduk,0.557,0.697,8,-3.346,1,0.0312,0.676,0.0,0.111,0.322,90.044
Hey. Bae. Like it.,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,49XLGbXPizyJvTINTSmiSt,40,2019-04-01,212674,False,https://open.spotify.com/track/49XLGbXPizyJvTINTSmiSt,0.753,0.912,6,-2.949,1,0.0511,0.187,0.0,0.0596,0.77,109.968
Violeta,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,0Qzs7eyyx6Il1qkA4wqUHm,60,2019-04-01,200912,False,https://open.spotify.com/track/0Qzs7eyyx6Il1qkA4wqUHm,0.712,0.885,7,-2.96,1,0.0605,0.00391,0.0,0.105,0.661,115.009
Highlight,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,2C4MS6rTqxbWw6h9z9jszV,47,2019-04-01,208867,False,https://open.spotify.com/track/2C4MS6rTqxbWw6h9z9jszV,0.534,0.864,8,-4.92,1,0.103,0.0141,0.0,0.0972,0.405,123.477
Really Like You,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,2IHokmA2Cm7IEieaxAMZLl,40,2019-04-01,190507,False,https://open.spotify.com/track/2IHokmA2Cm7IEieaxAMZLl,0.372,0.516,6,-4.105,1,0.034,0.697,0.0,0.0861,0.106,95.591
Airplane,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,2w73ndPml1xSxktTVgyngE,46,2019-04-01,183951,False,https://open.spotify.com/track/2w73ndPml1xSxktTVgyngE,0.63,0.96,6,-2.354,1,0.0661,0.347,0.0,0.0979,0.835,165.067
Up,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,70QXJyGkuTJDhfxqW2XGED,47,2019-04-01,192851,False,https://open.spotify.com/track/70QXJyGkuTJDhfxqW2XGED,0.686,0.923,1,-2.038,1,0.0321,0.0422,0.0,0.085,0.8,121.996
NEKONI NARITAI - Korean Version,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,1DOHeAgIfWm8nZXKWxJX4u,30,2019-04-01,256745,False,https://open.spotify.com/track/1DOHeAgIfWm8nZXKWxJX4u,0.481,0.888,1,-3.606,0,0.0544,0.309,0.0,0.395,0.715,195.852
GOKIGEN SAYONARA - Korean Version,IZ*ONE,HEART*IZ,548UwoyV9v9fTaoEfzoCBb,0zX65wduFBYoh619f0rezp,33,2019-04-01,260958,False,https://open.spotify.com/track/0zX65wduFBYoh619f0rezp,0.645,0.962,5,-3.562,1,0.0379,0.00624,0.00014,0.373,0.707,128.008
EYES,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,5i299xWIza9JP2yOvIACnn,38,2020-02-17,217960,False,https://open.spotify.com/track/5i299xWIza9JP2yOvIACnn,0.553,0.89,0,-2.988,1,0.0628,0.0852,0.0,0.0968,0.374,163.965
FIESTA,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,6Ihdn6wW2UBhfTKWbP29KA,65,2020-02-17,217760,False,https://open.spotify.com/track/6Ihdn6wW2UBhfTKWbP29KA,0.756,0.927,7,-2.116,1,0.0594,0.0617,0.0,0.343,0.723,123.005
DREAMLIKE,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,6d3pjHp69A5RABSAJ7zqJH,42,2020-02-17,226787,False,https://open.spotify.com/track/6d3pjHp69A5RABSAJ7zqJH,0.687,0.783,1,-3.894,0,0.0317,0.0261,0.0,0.18,0.56,100.005
AYAYAYA,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,4XKCLNyCTvtdkLu5O1mzTU,49,2020-02-17,202400,False,https://open.spotify.com/track/4XKCLNyCTvtdkLu5O1mzTU,0.643,0.883,2,-2.348,0,0.119,0.157,0.0,0.284,0.764,110.115
SO CURIOUS,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,1UIBdhUqYWTPkclHSJ9Qeb,39,2020-02-17,202587,False,https://open.spotify.com/track/1UIBdhUqYWTPkclHSJ9Qeb,0.759,0.913,0,-2.965,1,0.0505,0.231,0.0,0.523,0.762,118.03
SPACESHIP,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,6axF0CI9p2GBm8M0uQ7Efp,44,2020-02-17,171387,False,https://open.spotify.com/track/6axF0CI9p2GBm8M0uQ7Efp,0.661,0.896,7,-2.035,1,0.198,0.123,0.0,0.298,0.855,162.013
DESTINY,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,2qFZjcCI3vuBX83IuluS2w,35,2020-02-17,201533,False,https://open.spotify.com/track/2qFZjcCI3vuBX83IuluS2w,0.382,0.873,7,-2.415,1,0.0487,0.133,0.0,0.149,0.459,77.034
YOU & I,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,0Dw0Vu2BVOA9YjGFOpdk62,36,2020-02-17,204560,False,https://open.spotify.com/track/0Dw0Vu2BVOA9YjGFOpdk62,0.32,0.496,2,-5.625,1,0.0328,0.618,0.0,0.0699,0.232,91.112
DAYDREAM,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,19vNcjcAM9KC7ykx9V6eBy,36,2020-02-17,203667,False,https://open.spotify.com/track/19vNcjcAM9KC7ykx9V6eBy,0.728,0.877,7,-3.005,1,0.045,0.232,0.0,0.0619,0.914,112.024
PINK BLUSHER,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,13QHxN1sTC524wQ0Go0KWB,36,2020-02-17,194000,False,https://open.spotify.com/track/13QHxN1sTC524wQ0Go0KWB,0.59,0.872,1,-2.962,0,0.095,0.134,2.05e-06,0.0732,0.59,173.961
SOMEDAY,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,3qhzRGLZajlHWlxzDyHK4B,43,2020-02-17,197173,False,https://open.spotify.com/track/3qhzRGLZajlHWlxzDyHK4B,0.489,0.487,7,-5.042,1,0.0393,0.747,0.0,0.11,0.309,72.689
OPEN YOUR EYES,IZ*ONE,BLOOM*IZ,5dm3PMCHxTSOdDFZ1hlfMm,7g2h7EM7nKSUPDuA6ehm29,38,2020-02-17,197972,False,https://open.spotify.com/track/7g2h7EM7nKSUPDuA6ehm29,0.696,0.946,5,-1.804,0,0.0793,0.316,0.0,0.081,0.933,130.0
Welcome,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,0n25TbWLbt9VrrPVZr6MDQ,40,2020-06-15,85147,False,https://open.spotify.com/track/0n25TbWLbt9VrrPVZr6MDQ,0.655,0.44,7,-4.654,0,0.0316,0.353,1.62e-06,0.373,0.595,121.962
Secret Story of the Swan,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,7G6WuVZuTbF6JcnA9wOvsD,66,2020-06-15,192333,False,https://open.spotify.com/track/7G6WuVZuTbF6JcnA9wOvsD,0.703,0.941,7,-0.995,0,0.0808,0.131,0.0,0.319,0.758,102.969
Pretty,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,7Jmx9JHRCeMRsuLGaZI3Re,41,2020-06-15,199933,False,https://open.spotify.com/track/7Jmx9JHRCeMRsuLGaZI3Re,0.739,0.954,6,-1.049,1,0.0561,0.0466,0.0,0.268,0.849,123.948
Merry-Go-Round,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,1zMWOzjhKVlWvzvEK3e5n8,44,2020-06-15,180827,False,https://open.spotify.com/track/1zMWOzjhKVlWvzvEK3e5n8,0.698,0.971,4,-1.087,0,0.113,0.0245,0.0,0.358,0.719,122.027
Rococo,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,6IlW4Md08R0ktuGWUYWleN,37,2020-06-15,193120,False,https://open.spotify.com/track/6IlW4Md08R0ktuGWUYWleN,0.81,0.931,0,-1.27,1,0.154,0.126,0.0,0.376,0.611,117.975
With*One,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,4ibtE8FK5uFcVPhGath9zk,44,2020-06-15,219013,False,https://open.spotify.com/track/4ibtE8FK5uFcVPhGath9zk,0.538,0.84,0,-2.091,1,0.072,0.295,0.0,0.12,0.406,171.837
Secret Story of the Swan - Japanese Version,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,3WpddjBRdLikgzAybpRnZb,36,2020-06-15,192320,False,https://open.spotify.com/track/3WpddjBRdLikgzAybpRnZb,0.69,0.934,7,-0.975,0,0.0775,0.108,3.33e-06,0.348,0.711,102.985
Merry-Go-Round - Japanese Version,IZ*ONE,Oneiric Diary,1XuKR0Qguy1b0Vne8hv5Pd,6ByMkSxoBLTTavuWBtPXfk,31,2020-06-15,180813,False,https://open.spotify.com/track/6ByMkSxoBLTTavuWBtPXfk,0.706,0.972,4,-1.142,0,0.116,0.0292,0.0,0.398,0.662,121.939
Mise-en-Scène,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,2MkRGUoxfB1gq0k2lMu0o0,42,2020-12-07,199853,False,https://open.spotify.com/track/2MkRGUoxfB1gq0k2lMu0o0,0.648,0.947,5,-2.434,0,0.0559,0.038,0.0,0.108,0.621,126.023
Panorama,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,0CnpSTdL9l5vQM4YnzXtyo,67,2020-12-07,222853,False,https://open.spotify.com/track/0CnpSTdL9l5vQM4YnzXtyo,0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062
Island,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,7GgUU6eRhXsRD5eJNT0MFA,39,2020-12-07,193533,False,https://open.spotify.com/track/7GgUU6eRhXsRD5eJNT0MFA,0.671,0.888,5,-3.482,1,0.0609,0.00788,0.0,0.398,0.708,133.938
Sequence,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,4Wa3kUtGTeuPuC9qF9wF0g,50,2020-12-07,190867,False,https://open.spotify.com/track/4Wa3kUtGTeuPuC9qF9wF0g,0.793,0.849,1,-3.137,0,0.114,0.00311,0.0,0.0506,0.771,125.957
O Sole Mio,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,6XvsuNhva4yQPwjpniUnsd,43,2020-12-07,210320,False,https://open.spotify.com/track/6XvsuNhva4yQPwjpniUnsd,0.657,0.96,0,-2.087,1,0.105,0.0154,0.0,0.625,0.381,102.95
Slow Journey,IZ*ONE,One-reeler / Act IV,3gfl9D7cMW3K87YiMbqsWK,34mBTQ0YwnIofeUfNjlwlb,40,2020-12-07,199147,False,https://open.spotify.com/track/34mBTQ0YwnIofeUfNjlwlb,0.498,0.839,2,-3.204,1,0.168,0.373,0.0,0.289,0.616,203.889
D-D-DANCE,IZ*ONE,D-D-DANCE,2IdNPVampy5PEkJvW7AmDZ,1HLVKk07Ac4M6rql3B5KLw,50,2021-01-26,205067,False,https://open.spotify.com/track/1HLVKk07Ac4M6rql3B5KLw,0.715,0.887,11,-1.956,0,0.0637,0.0441,0.0,0.317,0.369,124.91
ZERO:ATTITUDE (Feat. pH-1),"SOYOU, IZ*ONE, pH-1",ZERO:ATTITUDE,0QNFrDNohHvrMsm7lH1gat,7oZ7KgLcFZGJ0EZXi6BR7M,41,2021-02-15,180907,False,https://open.spotify.com/track/7oZ7KgLcFZGJ0EZXi6BR7M,0.738,0.951,11,-0.754,0,0.124,0.0227,0.0,0.283,0.73,119.964
I DO,(G)I-DLE,HEAT,20iyYKtw1KjMRsMZWMPpVY,4DBLBCVLDOmJwRysidmjHL,58,2023-10-05,190114,True,https://open.spotify.com/track/4DBLBCVLDOmJwRysidmjHL,0.665,0.683,1,-4.419,0,0.0307,0.012,0.0,0.12,0.543,110.973
I Want That,(G)I-DLE,HEAT,20iyYKtw1KjMRsMZWMPpVY,34pKV56b6d7Nz1l6av1nZ1,66,2023-10-05,171667,False,https://open.spotify.com/track/34pKV56b6d7Nz1l6av1nZ1,0.8,0.87,0,-5.787,0,0.0832,0.0693,0.000584,0.0742,0.434,120.06
Eyes Roll,(G)I-DLE,HEAT,20iyYKtw1KjMRsMZWMPpVY,79yymC6QQaZ81jR2UYcPfy,64,2023-10-05,197667,True,https://open.spotify.com/track/79yymC6QQaZ81jR2UYcPfy,0.792,0.826,2,-6.004,0,0.142,0.0807,0.0,0.0694,0.555,120.004
Flip It,(G)I-DLE,HEAT,20iyYKtw1KjMRsMZWMPpVY,0W3ekPhkpDFjAym6E5RdPM,57,2023-10-05,176573,False,https://open.spotify.com/track/0W3ekPhkpDFjAym6E5RdPM,0.884,0.716,11,-5.687,1,0.0649,0.0212,2.07e-06,0.223,0.521,132.018
Tall Trees,(G)I-DLE,HEAT,20iyYKtw1KjMRsMZWMPpVY,3NwamGRtyCi0MmVDjqOL2S,55,2023-10-05,165013,False,https://open.spotify.com/track/3NwamGRtyCi0MmVDjqOL2S,0.678,0.552,5,-5.182,0,0.0467,0.0839,0.0,0.117,0.465,83.106
Off The Record,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,6TNx6kHZeVDByUNMVxkAfa,62,2023-10-13,188733,False,https://open.spotify.com/track/6TNx6kHZeVDByUNMVxkAfa,0.767,0.745,10,-5.338,1,0.0449,0.101,0.0,0.192,0.842,107.984
Baddie,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,7uyeEbG6hyApgXuEypGcsZ,79,2023-10-13,154360,False,https://open.spotify.com/track/7uyeEbG6hyApgXuEypGcsZ,0.736,0.678,5,-4.503,1,0.0464,0.0459,5.46e-06,0.104,0.757,160.045
Either Way,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,5c1EubDxHdulbausF5CpX5,60,2023-10-13,166947,False,https://open.spotify.com/track/5c1EubDxHdulbausF5CpX5,0.701,0.588,8,-4.059,0,0.0475,0.461,0.0,0.24,0.394,123.078
Holy Moly,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,5q288Nbf39kqh2HtI2H2op,60,2023-10-13,176760,False,https://open.spotify.com/track/5q288Nbf39kqh2HtI2H2op,0.416,0.79,2,-3.819,1,0.239,0.0299,1.41e-06,0.11,0.707,170.579
OTT,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,0ANTnEM0En14CMHPxs0MZj,62,2023-10-13,157187,False,https://open.spotify.com/track/0ANTnEM0En14CMHPxs0MZj,0.854,0.822,11,-4.703,1,0.0449,0.216,0.0,0.105,0.827,124.037
Payback,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,1RYK0mKtwjWaNLe7Mi6jYN,59,2023-10-13,188213,False,https://open.spotify.com/track/1RYK0mKtwjWaNLe7Mi6jYN,0.541,0.924,11,-3.661,1,0.182,0.107,0.0,0.124,0.755,179.859
RINGO,ITZY,RINGO,3aT91hpILeuYJe37TnaGxz,2qWIeuIxVJglnWWsDpyhfU,66,2023-09-27,209000,False,https://open.spotify.com/track/2qWIeuIxVJglnWWsDpyhfU,0.78,0.921,4,-2.382,0,0.0796,0.139,0.0,0.347,0.828,119.998
SUPERPOWERS,ITZY,"Strong Girl Nam-soon (Original Television Soundtrack), Pt.1",1atx6ADNPFNf3PKvBiSa6l,2T0cn0hvGrG8vqqB8sK4zX,49,2023-10-08,175600,False,https://open.spotify.com/track/2T0cn0hvGrG8vqqB8sK4zX,0.781,0.933,8,-2.075,1,0.199,0.352,0.0,0.0404,0.658,129.911
SUPERPOWERS - inst.,ITZY,"Strong Girl Nam-soon (Original Television Soundtrack), Pt.1",1atx6ADNPFNf3PKvBiSa6l,7J2orRXjH1Y2vkCA7zEIhW,22,2023-10-08,175600,False,https://open.spotify.com/track/7J2orRXjH1Y2vkCA7zEIhW,0.778,0.659,6,-5.977,1,0.128,0.0113,0.129,0.257,0.762,130.071
Sugar-holic,ITZY,Sugar-holic,1eFW6R2WJUCHWSHchYkLN2,47YvjyoCQpYwZbRj0Rs985,50,2023-10-11,183147,False,https://open.spotify.com/track/47YvjyoCQpYwZbRj0Rs985,0.669,0.864,5,-3.046,0,0.0314,0.0448,0.0,0.12,0.751,152.085
ZOOM ZOOM,aespa,ZOOM ZOOM,1A6g2ZDdb7ggiiTXUbEuMP,3DZwsHxTYjCcMUTcSkATPl,57,2023-10-06,192733,False,https://open.spotify.com/track/3DZwsHxTYjCcMUTcSkATPl,0.674,0.941,8,-2.109,1,0.0791,0.0322,2.09e-05,0.338,0.723,124.962
Drama,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,5XWlyfo0kZ8LF7VSyfS4Ew,86,2023-11-10,214973,False,https://open.spotify.com/track/5XWlyfo0kZ8LF7VSyfS4Ew,0.644,0.872,6,-1.54,0,0.0417,0.164,0.0,0.363,0.378,131.016
Trick or Trick,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,3EI3OLBeM89B0o0UsIGCOx,66,2023-11-10,175440,False,https://open.spotify.com/track/3EI3OLBeM89B0o0UsIGCOx,0.729,0.843,1,-3.018,1,0.143,0.217,4.23e-05,0.0916,0.63,159.0
Don't Blink,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,2uJEnyojuGg31VVlLTQFpp,64,2023-11-10,169000,False,https://open.spotify.com/track/2uJEnyojuGg31VVlLTQFpp,0.719,0.802,4,-3.789,1,0.0698,0.259,0.0,0.384,0.714,93.027
Hot Air Balloon,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,1mdtLny0zugh89vokWGG80,62,2023-11-10,198693,False,https://open.spotify.com/track/1mdtLny0zugh89vokWGG80,0.848,0.866,9,-1.368,1,0.0796,0.273,0.0,0.0513,0.829,118.023
YOLO,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,3OQWohbPUsvbXaH1AiRazX,61,2023-11-10,189373,False,https://open.spotify.com/track/3OQWohbPUsvbXaH1AiRazX,0.665,0.936,10,-2.306,1,0.19,0.186,0.000588,0.415,0.569,120.925
You,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,52qof5uEYA0TV0EpR7jNxs,62,2023-11-10,203307,False,https://open.spotify.com/track/52qof5uEYA0TV0EpR7jNxs,0.347,0.821,4,-2.78,1,0.118,0.326,0.0,0.359,0.371,185.959
Better Things,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,330IIz7d75eqAsKq1xhzXR,68,2023-11-10,203216,False,https://open.spotify.com/track/330IIz7d75eqAsKq1xhzXR,0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027
Jingle Bell Rock,aespa,Jingle Bell Rock,7dSaBwUid0hjWdJ5QzIKyu,0ijCESscFXtRc0dtDgu1Uv,70,2023-11-24,130613,False,https://open.spotify.com/track/0ijCESscFXtRc0dtDgu1Uv,0.791,0.725,6,-4.154,1,0.158,0.0987,0.0,0.118,0.678,140.06
GODS,"League of Legends, NewJeans",GODS,0rAaP1OBxVCn2cIUZNjGRs,210JJAa9nJOgNa0YNrsT5g,84,2023-10-04,220878,False,https://open.spotify.com/track/210JJAa9nJOgNa0YNrsT5g,0.588,0.765,3,-5.914,0,0.0518,0.00685,3.23e-05,0.2,0.492,145.988
Our Night is more beautiful than your Day,NewJeans,NewJeans X MY DEMON,31chdu7JhVd0sC9X7sURNb,11YovYUVkZdLyOFncbecWL,72,2023-11-24,192412,False,https://open.spotify.com/track/11YovYUVkZdLyOFncbecWL,0.487,0.346,10,-8.82,1,0.043,0.578,0.0,0.111,0.193,104.975
Our Night is more beautiful than your Day (Inst.),NewJeans,NewJeans X MY DEMON,31chdu7JhVd0sC9X7sURNb,6sJ6EoG4vyUC1tW718ww7f,52,2023-11-24,192412,False,https://open.spotify.com/track/6sJ6EoG4vyUC1tW718ww7f,0.831,0.201,10,-13.857,1,0.0577,0.775,0.841,0.109,0.266,105.004
Perfect Night,LE SSERAFIM,Perfect Night,6Msc3BwzKZ5f5FXmKuUSu6,74X2u8JMVooG2QbjRxXwR8,88,2023-10-27,159080,False,https://open.spotify.com/track/74X2u8JMVooG2QbjRxXwR8,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054
ドレスコード (Prod. imase),LE SSERAFIM,ドレスコード (Prod. imase),6IDmSxLLVK1EaJtC9Y6KmV,3o0Nlc7DVVC39pfv4nTi9Y,60,2023-11-19,216348,False,https://open.spotify.com/track/3o0Nlc7DVVC39pfv4nTi9Y,0.752,0.796,10,-4.507,0,0.0281,0.0582,0.0,0.188,0.801,111.991
